1782	55.3
1782	52.2
1783	51.
1783	49.
1783	46.2
1783	44.1
1783	41.9
1783	39.4
1783	37.
1783	33.8
1783	30.6
1783	28.2
1783	25.7
1783	23.4
1784	20.5
1784	18.
1784	16.7
1784	16.2
1784	16.3
1784	16.7
1784	16.5
1784	16.
1784	15.9
1784	16.2
1784	17.6
1784	19.8
1785	23.1
1785	25.9
1785	28.1
1785	32.4
1785	36.7
1785	39.2
1785	42.3
1785	47.2
1785	52.6
1785	60.1
1785	69.9
1785	77.2
1786	82.7
1786	90.8
1786	101.1
1786	111.2
1786	121.
1786	132.2
1786	144.9
1786	155.7
1786	162.5
1786	168.2
1786	174.
1786	179.8
1787	185.7
1787	192.1
1787	198.6
1787	204.9
1787	209.8
1787	215.8
1787	220.3
1787	222.1
1787	227.6
1787	230.2
1787	227.4
1787	229.7
1788	234.4
1788	235.3
1788	234.1
1788	231.9
1788	227.6
1788	221.3
1788	216.5
1788	214.6
1788	212.7
1788	212.1
1788	213.8
1788	212.2
1789	208.1
1789	204.1
1789	199.8
1789	194.2
1789	193.3
1789	196.4
1789	196.1
1789	195.5
1789	194.
1789	190.3
1789	186.1
1789	182.
1790	176.7
1790	172.3
1790	168.7
1790	166.
1790	162.
1790	154.1
1790	147.7
1790	141.1
1790	135.
1790	132.2
1790	129.7
1790	126.5
1791	124.8
1791	121.9
1791	118.1
1791	115.7
1791	113.1
1791	111.5
1791	109.9
1791	109.1
1791	108.4
1791	107.6
1791	106.7
1791	105.6
1792	103.7
1792	103.1
1792	103.7
1792	103.
1792	102.2
1792	100.8
1792	99.9
1792	99.2
1792	98.
1792	95.9
1792	93.7
1792	92.3
1793	91.9
1793	90.1
1793	85.5
1793	82.2
1793	80.5
1793	78.9
1793	77.4
1793	75.9
1793	73.9
1793	71.
1793	69.5
1793	69.1
1794	67.8
1794	67.9
1794	67.7
1794	65.6
1794	65.9
1794	67.9
1794	66.7
1794	64.8
1794	62.7
1794	60.3
1794	57.9
1794	54.5
1795	50.8
1795	47.9
1795	47.1
1795	46.6
1795	43.
1795	37.8
1795	35.5
1795	34.4
1795	33.5
1795	34.6
1795	34.9
1795	33.4
1796	33.7
1796	33.
1796	31.6
1796	31.4
1796	29.6
1796	27.6
1796	26.2
1796	24.3
1796	22.1
1796	19.4
1796	16.5
1796	15.9
1797	14.6
1797	13.3
1797	12.8
1797	11.6
1797	11.1
1797	10.8
1797	9.8
1797	8.9
1797	9.5
1797	9.9
1797	9.2
1797	7.9
1798	6.8
1798	6.3
1798	5.9
1798	5.3
1798	5.4
1798	6.3
1798	6.7
1798	7.3
1798	8.6
1798	9.7
1798	10.8
1798	12.1
1799	13.
1799	12.9
1799	12.5
1799	12.6
1799	12.1
1799	11.4
1799	11.6
1799	11.8
1799	11.
1799	9.9
1799	9.1
1799	9.8
1800	12.
1800	14.6
1800	16.8
1800	18.1
1800	19.2
1800	21.9
1800	25.5
1800	28.3
1800	30.8
1800	34.
1800	38.1
1800	40.5
1801	42.
1801	44.3
1801	47.1
1801	50.1
1801	53.5
1801	56.1
1801	58.1
1801	60.8
1801	62.8
1801	64.3
1801	65.9
1801	67.8
1802	69.7
1802	71.4
1802	73.4
1802	75.1
1802	75.2
1802	74.9
1802	75.2
1802	75.6
1802	75.1
1802	73.1
1802	72.
1802	71.3
1803	70.6
1803	69.5
1803	68.
1803	68.6
1803	70.9
1803	71.9
1803	71.4
1803	70.9
1803	72.
1803	75.1
1803	76.1
1803	75.3
1804	73.9
1804	73.3
1804	74.4
1804	75.5
1804	76.7
1804	78.3
1804	80.2
1804	81.
1804	80.9
1804	80.3
1804	79.8
1804	80.5
1805	81.5
1805	82.
1805	81.4
1805	78.5
1805	74.8
1805	71.9
1805	68.9
1805	66.3
1805	64.
1805	62.1
1805	60.5
1805	58.6
1806	57.
1806	55.4
1806	52.8
1806	51.2
1806	49.9
1806	47.8
1806	45.
1806	41.9
1806	39.1
1806	37.2
1806	35.8
1806	33.7
1807	31.6
1807	29.4
1807	27.1
1807	24.5
1807	21.6
1807	18.4
1807	15.9
1807	14.6
1807	13.4
1807	11.9
1807	11.3
1807	11.7
1808	11.4
1808	10.7
1808	10.8
1808	11.
1808	11.3
1808	12.7
1808	14.1
1808	14.9
1808	15.3
1808	14.7
1808	13.2
1808	12.
1809	11.1
1809	10.1
1809	8.8
1809	7.7
1809	6.7
1809	5.1
1809	3.7
1809	2.6
1809	1.9
1809	1.6
1809	1.3
1809	0.7
1810	0.1
1810	0.1
1810	0.
1810	0.
1810	0.
1810	0.
1810	0.
1810	0.
1810	0.
1810	0.
1810	0.
1810	0.
1811	0.5
1811	0.9
1811	1.1
1811	1.7
1811	2.2
1811	2.3
1811	3.1
1811	4.1
1811	4.2
1811	4.3
1811	4.4
1811	4.5
1812	4.2
1812	4.9
1812	6.1
1812	6.2
1812	6.5
1812	7.6
1812	7.5
1812	7.3
1812	7.9
1812	9.2
1812	10.6
1812	11.6
1813	13.6
1813	14.3
1813	14.5
1813	16.9
1813	19.1
1813	20.
1813	21.9
1813	23.5
1813	23.9
1813	24.7
1813	25.2
1813	25.5
1814	25.7
1814	25.3
1814	24.4
1814	23.3
1814	22.6
1814	22.8
1814	23.
1814	24.2
1814	27.
1814	29.
1814	29.8
1814	33.
1815	37.
1815	41.3
1815	46.
1815	48.6
1815	51.2
1815	55.9
1815	59.5
1815	62.5
1815	68.4
1815	73.6
1815	77.8
1815	79.4
1816	78.8
1816	77.3
1816	76.8
1816	79.5
1816	81.2
1816	78.8
1816	77.1
1816	77.
1816	77.8
1816	77.1
1816	73.3
1816	71.4
1817	71.9
1817	74.2
1817	75.
1817	72.1
1817	69.3
1817	68.5
1817	68.3
1817	65.8
1817	58.4
1817	54.
1817	56.8
1817	58.8
1818	57.
1818	54.6
1818	52.9
1818	52.6
1818	51.7
1818	50.3
1818	50.
1818	49.7
1818	48.1
1818	45.6
1818	42.3
1818	39.9
1819	40.
1819	39.9
1819	38.7
1819	37.6
1819	38.3
1819	39.6
1819	39.
1819	38.5
1819	38.9
1819	38.9
1819	39.6
1819	38.6
1820	36.1
1820	35.3
1820	34.6
1820	32.7
1820	30.2
1820	27.5
1820	26.2
1820	24.8
1820	23.3
1820	22.7
1820	20.
1820	17.5
1821	15.6
1821	12.9
1821	11.4
1821	12.
1821	12.5
1821	11.6
1821	9.5
1821	7.8
1821	8.3
1821	9.3
1821	9.5
1821	9.8
1822	10.4
1822	10.6
1822	10.1
1822	8.5
1822	6.9
1822	6.6
1822	6.6
1822	6.5
1822	5.4
1822	3.4
1822	2.4
1822	1.9
1823	1.
1823	0.3
1823	0.2
1823	0.2
1823	0.2
1823	1.6
1823	4.5
1823	6.7
1823	7.4
1823	8.7
1823	10.3
1823	10.5
1824	10.4
1824	10.5
1824	12.
1824	15.2
1824	17.
1824	15.6
1824	13.1
1824	12.3
1824	14.2
1824	14.6
1824	14.4
1824	16.4
1825	19.6
1825	23.4
1825	24.8
1825	23.8
1825	23.9
1825	26.2
1825	28.6
1825	29.6
1825	30.8
1825	33.2
1825	35.8
1825	38.4
1826	41.4
1826	43.9
1826	45.1
1826	47.8
1826	52.1
1826	57.2
1826	61.6
1826	64.8
1826	68.3
1826	71.3
1826	74.5
1826	77.5
1827	78.2
1827	78.5
1827	81.6
1827	84.1
1827	85.
1827	84.1
1827	83.8
1827	86.3
1827	88.
1827	89.5
1827	92.9
1827	98.
1828	101.7
1828	104.1
1828	105.8
1828	105.7
1828	106.2
1828	106.9
1828	106.3
1828	104.6
1828	104.
1828	106.9
1828	107.7
1828	104.5
1829	105.4
1829	108.
1829	108.3
1829	108.6
1829	109.5
1829	110.9
1829	112.3
1829	114.5
1829	116.9
1829	118.5
1829	119.2
1829	118.6
1830	114.7
1830	109.5
1830	108.3
1830	110.9
1830	113.7
1830	116.4
1830	117.9
1830	116.
1830	115.1
1830	112.1
1830	106.6
1830	102.4
1831	100.3
1831	100.7
1831	99.3
1831	95.
1831	89.7
1831	83.4
1831	78.6
1831	77.8
1831	75.5
1831	70.9
1831	69.2
1831	69.
1832	66.4
1832	61.
1832	55.7
1832	51.9
1832	48.1
1832	46.
1832	44.5
1832	40.3
1832	34.5
1832	29.8
1832	26.2
1832	22.4
1833	20.1
1833	19.4
1833	19.5
1833	18.7
1833	17.2
1833	15.4
1833	13.8
1833	13.5
1833	13.2
1833	12.6
1833	12.2
1833	12.4
1834	13.
1834	13.
1834	12.9
1834	14.1
1834	17.
1834	20.4
1834	22.3
1834	22.9
1834	24.4
1834	29.7
1834	36.2
1834	40.4
1835	45.7
1835	53.1
1835	63.1
1835	74.2
1835	83.9
1835	91.7
1835	100.4
1835	111.8
1835	123.
1835	134.1
1835	144.5
1835	155.6
1836	165.9
1836	173.2
1836	176.2
1836	178.7
1836	183.1
1836	193.5
1836	209.3
1836	221.
1836	228.2
1836	230.4
1836	230.1
1836	232.4
1837	237.9
1837	243.
1837	244.9
1837	244.
1837	242.1
1837	235.8
1837	227.5
1837	218.2
1837	212.3
1837	211.9
1837	212.9
1837	210.3
1838	202.1
1838	194.5
1838	189.1
1838	185.3
1838	180.9
1838	175.4
1838	169.2
1838	167.7
1838	164.6
1838	155.7
1838	145.4
1838	136.8
1839	132.4
1839	134.4
1839	142.1
1839	146.2
1839	145.6
1839	143.9
1839	141.1
1839	138.4
1839	136.7
1839	136.3
1839	137.6
1839	138.3
1840	136.2
1840	129.4
1840	120.2
1840	113.6
1840	110.1
1840	108.4
1840	103.8
1840	95.8
1840	89.1
1840	84.7
1840	82.8
1840	83.2
1841	81.6
1841	78.2
1841	74.4
1841	69.9
1841	65.7
1841	62.2
1841	61.
1841	60.2
1841	59.
1841	57.6
1841	53.7
1841	48.3
1842	44.6
1842	42.4
1842	40.3
1842	39.7
1842	41.8
1842	41.8
1842	39.8
1842	38.
1842	35.8
1842	33.7
1842	32.2
1842	31.3
1843	30.4
1843	29.1
1843	27.1
1843	23.8
1843	20.1
1843	18.2
1843	17.6
1843	18.1
1843	19.3
1843	20.4
1843	20.5
1843	19.4
1844	19.7
1844	21.4
1844	22.4
1844	23.7
1844	24.3
1844	24.3
1844	26.
1844	29.2
1844	33.3
1844	37.9
1844	42.9
1844	47.3
1845	49.9
1845	51.1
1845	53.3
1845	56.2
1845	59.5
1845	64.1
1845	67.7
1845	69.1
1845	71.
1845	73.3
1845	75.
1845	78.2
1846	81.7
1846	84.4
1846	91.3
1846	97.8
1846	100.3
1846	102.1
1846	104.2
1846	105.4
1846	106.5
1846	106.3
1846	105.7
1846	108.2
1847	110.
1847	116.4
1847	126.1
1847	138.4
1847	152.5
1847	161.
1847	170.8
1847	182.1
1847	188.4
1847	194.3
1847	200.5
1847	205.4
1848	214.5
1848	219.9
1848	215.2
1848	207.6
1848	202.6
1848	204.4
1848	209.2
1848	213.3
1848	216.
1848	216.7
1848	216.7
1848	213.4
1849	207.4
1849	200.1
1849	196.7
1849	193.6
1849	189.9
1849	186.4
1849	176.8
1849	167.2
1849	162.7
1849	157.
1849	150.9
1849	148.5
1850	144.6
1850	141.
1850	139.9
1850	139.3
1850	135.7
1850	129.4
1850	126.3
1850	127.4
1850	127.3
1850	126.8
1850	127.9
1850	127.4
1851	126.6
1851	126.1
1851	124.3
1851	122.2
1851	121.2
1851	121.7
1851	121.9
1851	118.3
1851	114.9
1851	115.4
1851	115.5
1851	113.6
1852	112.8
1852	111.8
1852	108.
1852	106.
1852	106.6
1852	104.8
1852	100.6
1852	96.6
1852	92.9
1852	89.6
1852	86.6
1852	84.5
1853	84.2
1853	85.4
1853	85.9
1853	83.6
1853	79.6
1853	75.9
1853	72.1
1853	68.3
1853	65.1
1853	62.1
1853	59.6
1853	57.3
1854	53.6
1854	48.7
1854	45.1
1854	41.9
1854	39.5
1854	39.3
1854	38.9
1854	38.
1854	37.
1854	35.
1854	32.1
1854	29.6
1855	26.9
1855	24.5
1855	21.7
1855	19.7
1855	17.5
1855	14.2
1855	11.8
1855	10.3
1855	8.5
1855	7.3
1855	6.7
1855	6.
1856	6.3
1856	6.9
1856	7.5
1856	7.4
1856	7.3
1856	7.9
1856	9.3
1856	10.5
1856	11.1
1856	11.8
1856	14.5
1856	17.6
1857	19.8
1857	22.1
1857	26.
1857	31.8
1857	36.6
1857	40.8
1857	45.2
1857	49.4
1857	55.7
1857	62.
1857	65.1
1857	68.4
1858	73.4
1858	79.1
1858	85.2
1858	92.2
1858	97.8
1858	101.8
1858	107.6
1858	115.3
1858	122.1
1858	128.5
1858	136.1
1858	143.4
1859	149.8
1859	157.
1859	163.1
1859	167.
1859	172.4
1859	177.1
1859	178.1
1859	178.1
1859	178.8
1859	178.4
1859	178.5
1859	181.5
1860	185.
1860	186.2
1860	184.6
1860	181.5
1860	179.7
1860	180.9
1860	180.4
1860	178.
1860	177.3
1860	179.6
1860	177.8
1860	172.2
1861	167.5
1861	163.
1861	160.6
1861	157.9
1861	152.6
1861	147.8
1861	146.7
1861	145.7
1861	140.1
1861	132.
1861	129.1
1861	129.4
1862	128.7
1862	126.7
1862	124.1
1862	121.
1862	118.8
1862	115.4
1862	111.1
1862	109.3
1862	110.5
1862	111.3
1862	109.4
1862	105.1
1863	98.5
1863	94.1
1863	89.4
1863	85.7
1863	84.5
1863	83.5
1863	84.3
1863	84.3
1863	83.5
1863	83.1
1863	81.7
1863	82.
1864	85.1
1864	87.4
1864	88.5
1864	88.5
1864	89.6
1864	90.2
1864	88.5
1864	87.1
1864	84.4
1864	81.8
1864	80.8
1864	78.4
1865	74.3
1865	70.7
1865	68.8
1865	66.9
1865	63.
1865	59.1
1865	56.5
1865	55.1
1865	53.8
1865	51.7
1865	49.1
1865	46.
1866	43.3
1866	39.9
1866	36.8
1866	35.4
1866	34.
1866	31.9
1866	28.5
1866	23.
1866	18.8
1866	16.6
1866	14.8
1866	12.8
1867	11.3
1867	10.3
1867	9.9
1867	10.
1867	10.
1867	11.9
1867	14.9
1867	17.
1867	19.1
1867	22.4
1867	26.2
1867	29.8
1868	33.5
1868	37.1
1868	41.6
1868	47.3
1868	53.9
1868	60.
1868	65.8
1868	72.1
1868	77.
1868	79.1
1868	84.8
1868	95.5
1869	103.
1869	108.2
1869	113.7
1869	115.9
1869	117.
1869	120.9
1869	124.6
1869	129.5
1869	140.7
1869	156.2
1869	169.5
1869	176.4
1870	183.4
1870	193.6
1870	202.6
1870	212.5
1870	223.4
1870	230.
1870	232.5
1870	234.
1870	233.7
1870	232.9
1870	231.
1870	225.8
1871	220.7
1871	215.6
1871	208.7
1871	200.8
1871	193.9
1871	188.2
